;ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
261;0;0000332;00006000017;33;11204,56680633108;0;6;0,06681611334086474;0
262;0;0000052;00006000018;34;5282,508992604948;0;6;0,058979115235489696;0
263;0;0000912;00006000019;9;5050,4160633288375;0;6;0,06075204165540394;0
264;0;0000950;00006000020;15;5227,560177834379;0;6;0,06422174199165213;0
265;0;0000322;00006000021;4;5325,110227801538;0;6;0,06115042213660343;0
266;0;0000578;00006000022;22;5145,631162929985;0;6;0,06103244552540475;0
267;0;0000119;00006000023;26;5040,582445624402;0;6;0,06048066401241334;0
268;0;0000583;00006000024;8;5079,214398046809;0;6;0,05877992591458062;0
269;0;0000412;00006000025;16;5888,4450366224055;0;6;0,05756884340973812;0
270;0;0000985;00006000026;7;5040,393392761121;0;6;0,061432623492462785;0
271;0;0000922;00006000027;35;27243,34858292493;0;6;0,060899073566521904;0
272;0;0000668;00006000028;26;5112,722230637825;0;6;0,059497880836351824;0
273;0;0000669;00006000029;20;6352,165667288953;0;6;0,06018233686778991;0
274;0;0000891;00006000030;32;5003,923176218778;0;6;0,06641387579481066;0
275;0;0000809;00006000031;19;5285,160183650892;0;6;0,05826275701280658;0
276;0;0000734;00006000032;14;5666,221358131705;0;6;0,06015802036285694;0
277;0;0000762;00006000033;8;6355,012694576784;0;6;0,06601710063046916;0
278;0;0000041;00006000034;14;5516,409917316534;0;6;0,0678771191585654;0
279;0;0000506;00006000035;4;7217,778024632223;0;6;0,05925396059285778;0
280;0;0000396;00006000036;24;5412,347484369112;0;6;0,05665136449661921;0
281;0;0000095;00006000037;34;5565,4738842906245;0;6;0,05836620305900648;0
282;0;0000440;00006000038;26;5673,418957114657;0;6;0,06657913974188524;0
283;0;0000215;00006000039;11;6418,17482199452;0;6;0,05507001458192344;0
284;0;0000952;00006000040;4;5684,6976433631025;0;6;0,06508267506240986;0
285;0;0000894;00006000041;2;5336,16753245358;0;6;0,06236807973889548;0
286;0;0000586;00006000042;14;5104,291124396097;0;6;0,06437826162865515;0
287;0;0000921;00006000043;17;5272,306874497846;0;6;0,052721015343228726;0
288;0;0000966;00006000044;31;5585,637303336225;0;6;0,056797770124427056;0
289;0;0000946;00007000000;6;24064,25492938335;0;7;0,06481927066095183;0
290;0;0000169;00007000001;5;5325,808141995665;0;7;0,060256914812392655;0
291;0;0000344;00007000002;21;5026,164173386209;0;7;0,07190242013332308;0
292;0;0000303;00007000003;25;6942,485669797939;0;7;0,06482071521022958;0
293;0;0000672;00007000004;9;5077,891862904309;0;7;0,06108324590469643;0
294;0;0000482;00007000005;29;38927,44107518406;0;7;0,05808412875219611;0
295;0;0000818;00007000006;24;5054,344290748403;0;7;0,06272719580415541;0
296;0;0000922;00007000007;22;5315,284944901714;0;7;0,060899073566521904;0
297;0;0000657;00007000008;17;7055,991249017569;0;7;0,05502555282244098;0
298;0;0000322;00007000009;3;6259,999872590825;0;7;0,06115042213660343;0
299;0;0000834;00007000010;8;5040,951293514988;0;7;0,06233029077617834;0
300;0;0000430;00007000011;1;7990,058411324578;0;7;0,05762329772373832;0
301;0;0000540;00007000012;2;6193,818430095472;0;7;0,05601722177906105;0
302;0;0000220;00007000013;22;5269,280909172113;0;7;0,05797436220024478;0
303;0;0000670;00007000014;6;11624,408253881578;0;7;0,05758637540635514;0
304;0;0000820;00007000015;25;5121,619849030441;0;7;0,07079348546674945;0
305;0;0000702;00007000016;5;5291,239447605483;0;7;0,04799903753232615;0
306;0;0000820;00007000017;26;5111,523752680676;0;7;0,07079348546674945;0
307;0;0000274;00007000018;33;6085,79210639403;0;7;0,05438453467550879;0
308;0;0000346;00007000019;6;5270,07896609006;0;7;0,055822976546041916;0
309;0;0000944;00007000020;10;5065,777734736165;0;7;0,05975117371239906;0
310;0;0000401;00007000021;29;5649,608862190669;0;7;0,05977669193708623;0
311;0;0000979;00007000022;11;5843,621440481889;0;7;0,062054428639341144;0
312;0;0000508;00007000023;31;8037,542773730902;0;7;0,056421831984581026;0
313;0;0000076;00007000024;14;5097,749572756344;0;7;0,05662830683630912;0
314;0;0000879;00007000025;33;5044,803469397717;0;7;0,06821812517866033;0
315;0;0000994;00007000026;11;5028,308506327171;0;7;0,0546269754391022;0
316;0;0000286;00007000027;7;6062,19598291019;0;7;0,061270735880582884;0
317;0;0000984;00007000028;4;5015,191628058129;0;7;0,06176441391909757;0
318;0;0000642;00007000029;27;5226,516862711077;0;7;0,06098859171491628;0
319;0;0000684;00007000030;4;5281,714986820528;0;7;0,055094789195786115;0
320;0;0000195;00007000031;28;5492,29535958759;0;7;0,06154514897953644;0
321;0;0000045;00007000032;12;5450,3313620047;0;7;0,060583277766690626;0
322;0;0000404;00007000033;26;5397,3868317984625;0;7;0,05885767917861235;0
323;0;0000920;00007000034;12;5750,325593741819;0;7;0,05112105462709527;0
324;0;0000634;00007000035;4;12497,954191310771;0;7;0,06140068726435065;0
325;0;0000130;00007000036;34;6793,400729856138;0;7;0,06021047299403857;0
326;0;0000785;00007000037;13;5362,183662420855;0;7;0,0603941256718911;0
327;0;0000991;00007000038;6;5053,181596035551;0;7;0,05469831659901422;0
328;0;0000275;00007000039;18;5281,811498896704;0;7;0,05590507818252046;0
329;0;0000683;00007000040;34;5131,963071805949;0;7;0,05537583357005255;0
330;0;0000876;00007000041;14;5392,025256250701;0;7;0,06502689645572984;0
331;0;0000061;00007000042;20;5079,053753842003;0;7;0,06108882817517237;0
332;0;0000890;00007000043;28;5193,459718685818;0;7;0,07070039704047636;0
333;0;0000171;00008000000;2;7783,7461856598875;0;8;0,051819971256222744;0
334;0;0000704;00008000001;2;11963,606377185286;0;8;0,06463708339682699;0
335;0;0000650;00008000002;4;5164,1426170702325;0;8;0,058609519993335635;0
336;0;0000475;00008000003;3;5096,540257213021;0;8;0,05962924734741775;0
337;0;0000582;00008000004;32;5009,447989273171;0;8;0,05364457201092767;0
338;0;0000483;00008000005;21;9305,481576025555;0;8;0,06052363141336757;0
339;0;0000764;00008000006;3;7157,254512264367;0;8;0,060811920043713545;0
340;0;0000413;00008000007;29;5080,856850329645;0;8;0,05291800976142685;0
341;0;0000949;00008000008;7;11428,140721833337;0;8;0,05572333740549209;0
342;0;0000399;00008000009;16;5864,071697529576;0;8;0,058494163197465726;0
343;0;0000223;00008000010;1;5012,588830794691;0;8;0,05734926317543927;0
344;0;0000817;00008000011;26;7618,73273627518;0;8;0,057244874273633686;0
345;0;0000003;00008000012;30;6228,459678314163;0;8;0,05429124608173009;0
346;0;0000216;00008000013;34;5322,9666296007945;0;8;0,060460936861670575;0
347;0;0000944;00008000014;17;10509,160727778577;0;8;0,05975117371239906;0
348;0;0000160;00008000015;22;5462,342104820794;0;8;0,056027322358927885;0
349;0;0000013;00008000016;33;5010,235806788337;0;8;0,059830486789607694;0
350;0;0000624;00008000017;20;5237,157970542248;0;8;0,0622046276433879;0
351;0;0000897;00008000018;10;6477,534487238505;0;8;0,06716946790965615;0
352;0;0000263;00008000019;14;5000,744017408468;0;8;0,05306827525369533;0
353;0;0000118;00008000020;4;15286,401584518822;0;8;0,053896100597303424;0
354;0;0000405;00008000021;29;5070,830888076066;0;8;0,07149047070450923;0
355;0;0000829;00008000022;20;5280,809692113312;0;8;0,05310448690205819;0
356;0;0000788;00008000023;18;5710,7384679141915;0;8;0,05508622016680545;0
357;0;0000801;00008000024;32;5546,340996187135;0;8;0,06458843504190713;0
358;0;0000390;00008000025;27;5296,546871773512;0;8;0,05832220602746377;0
359;0;0000898;00008000026;17;5345,954508992732;0;8;0,05790512367367023;0
360;0;0000227;00008000027;34;5477,196418721293;0;8;0,05957521516172163;0
361;0;0000563;00008000028;8;5260,660170714789;0;8;0,06132821502346174;0
362;0;0000054;00008000029;22;6020,333400315919;0;8;0,06515313417487781;0
363;0;0000899;00008000030;16;16130,720446749967;0;8;0,06345825313650699;0
364;0;0000973;00008000031;21;5183,7911663562345;0;8;0,06144132320152328;0
