;ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
27;0,0;0273348;00001000027;31,0;5014,054499141397;0,0;1,0;0,05719630308474264;0,0
28;0,0;0697874;00001000028;9,0;5255,116182500235;0,0;1,0;0,05505783855763896;0,0
29;0,0;0660846;00001000029;10,0;5650,25972906027;0,0;1,0;0,06222309479265601;0,0
30;0,0;0367647;00001000030;21,0;5035,045766250437;0,0;1,0;0,05334512583381624;0,0
31;0,0;0213826;00001000031;26,0;5537,074593922822;0,0;1,0;0,0626898099526648;0,0
32;0,0;0986224;00001000032;1,0;5298,257728689513;0,0;1,0;0,05479966498131933;0,0
33;0,0;0580773;00001000033;5,0;6217,6472449945795;0,0;1,0;0,06048216739525889;0,0
34;0,0;0855138;00001000034;20,0;5037,586364777337;0,0;1,0;0,05423569688607007;0,0
35;0,0;0718857;00001000035;18,0;5151,126983849707;0,0;1,0;0,05054463955338006;0,0
36;0,0;0473032;00001000036;5,0;5287,436625919413;0,0;1,0;0,06;0,0
37;0,0;0121302;00001000037;25,0;5952,047444402002;0,0;1,0;0,05912405333184038;0,0
38;0,0;0087335;00001000038;29,0;6992,727242669163;0,0;1,0;0,07229728718458618;0,0
39;0,0;0835027;00001000039;10,0;7202,549270499594;0,0;1,0;0,05776462970038717;0,0
40;0,0;0414117;00001000040;27,0;5607,386475086957;0,0;1,0;0,06217841994936791;0,0
41;0,0;0413777;00001000041;26,0;5299,490518388295;0,0;1,0;0,06685733938337361;0,0
42;0,0;0497066;00001000042;5,0;6098,360963439596;0,0;1,0;0,05572013490144262;0,0
43;0,0;0413120;00001000043;20,0;7281,233273436232;0,0;1,0;0,06508101703360897;0,0
44;0,0;0925490;00001000044;20,0;7034,313100876659;0,0;1,0;0,054530935121920206;0,0
45;0,0;0924033;00001000045;13,0;5161,404431418665;0,0;1,0;0,05727594149325951;0,0
46;0,0;0507638;00001000046;19,0;17887,628824979118;0,0;1,0;0,06187898188990034;0,0
47;0,0;0265512;00001000047;17,0;5085,106399735032;0,0;1,0;0,05915197113097888;0,0
48;0,0;0200664;00001000048;7,0;5592,77108070024;0,0;1,0;0,06104334756656376;0,0
49;0,0;0996475;00001000049;12,0;9514,351999814833;0,0;1,0;0,04985575119246622;0,0
50;0,0;0752470;00001000050;17,0;5026,381894165352;0,0;1,0;0,06491641963539765;0,0
51;0,0;0677639;00001000051;21,0;5272,663209849798;0,0;1,0;0,06925691899154349;0,0
52;0,0;0792327;00001000052;22,0;5888,007577861682;0,0;1,0;0,052779523649086627;0,0
53;0,0;0471130;00001000053;22,0;5287,124750656674;0,0;1,0;0,05502306650592927;0,0
54;0,0;0614059;00001000054;18,0;5059,9800939471625;0,0;1,0;0,054924777740237775;0,0
55;0,0;0526387;00001000055;21,0;13526,602861600673;0,0;1,0;0,06761934845047336;0,0
56;0,0;0262292;00001000056;19,0;5071,170513798236;0,0;1,0;0,057708704474320874;0,0
57;0,0;0633888;00001000057;25,0;7627,597868315937;0,0;1,0;0,0652912317262531;0,0
58;0,0;0585681;00001000058;26,0;5040,9228657432595;0,0;1,0;0,06;0,0
59;0,0;0167122;00001000059;11,0;13332,518906508792;0,0;1,0;0,06723650089268242;0,0
60;0,0;0279911;00001000060;24,0;6184,183916542643;0,0;1,0;0,05834472637100617;0,0
61;0,0;0708308;00001000061;23,0;5037,125805235779;0,0;1,0;0,06734815825581565;0,0
62;0,0;0236299;00001000062;5,0;12071,049322989751;0,0;1,0;0,058709894648639675;0,0
63;0,0;0650988;00001000063;17,0;6081,541978551157;0,0;1,0;0,054325356087528545;0,0
64;0,0;0261701;00001000064;7,0;5161,380451356887;0,0;1,0;0,051117541562162805;0,0
65;0,0;0858676;00001000065;9,0;5561,157463768948;0,0;1,0;0,0591046448556346;0,0
66;0,0;0240427;00001000066;18,0;6376,866156183901;0,0;1,0;0,05817673635083923;0,0
67;0,0;0653223;00001000067;23,0;7023,296020646307;0,0;1,0;0,058240025202478035;0,0
68;0,0;0311640;00001000068;6,0;5024,78470516661;0,0;1,0;0,06878414236641556;0,0
69;0,0;0776024;00001000069;20,0;5035,114022825156;0,0;1,0;0,06830516526593529;0,0
70;0,0;0719115;00001000070;33,0;5271,113190685999;0,0;1,0;0,05779462175792384;0,0
71;0,0;0002044;00001000071;2,0;5802,446918124525;0,0;1,0;0,06044148106239485;0,0
72;0,0;0140545;00001000072;15,0;5849,067940831023;0,0;1,0;0,07055457030242035;0,0
73;0,0;0835652;00001000073;11,0;7417,677922933486;0,0;1,0;0,061486439886576975;0,0
74;0,0;0670009;00001000074;19,0;5032,34385253519;0,0;1,0;0,06482243056808487;0,0
75;0,0;0037661;00001000075;5,0;5033,198786659345;0,0;1,0;0,05479438410961789;0,0
76;0,0;0671916;00001000076;22,0;5090,615295228751;0,0;1,0;0,06400951300785501;0,0
77;0,0;0863546;00001000077;7,0;5054,109735413578;0,0;1,0;0,06375266848990965;0,0
78;0,0;0030255;00001000078;10,0;5617,0327541202305;0,0;1,0;0,06458954122633419;0,0
79;0,0;0979316;00001000079;23,0;5732,849435193215;0,0;1,0;0,06000117535897545;0,0
80;0,0;0726773;00001000080;9,0;5123,900928136123;0,0;1,0;0,060343693353049864;0,0
81;0,0;0910658;00001000081;19,0;5673,42892510333;0,0;1,0;0,06034083739734134;0,0
82;0,0;0743445;00001000082;22,0;7174,413046200179;0,0;1,0;0,06085557304965473;0,0
83;0,0;0112739;00001000083;5,0;13940,391589047334;0,0;1,0;0,06733297446078733;0,0
84;0,0;0971107;00001000084;21,0;5647,95013035041;0,0;1,0;0,059833996711110504;0,0
85;0,0;0493427;00001000085;23,0;5489,148813958292;0,0;1,0;0,055847641892979125;0,0
86;0,0;0308941;00001000086;9,0;5233,123471499381;0,0;1,0;0,055966748513388315;0,0
87;0,0;0046097;00001000087;14,0;5506,055750580998;0,0;1,0;0,06665577219509644;0,0
88;0,0;0312714;00001000088;21,0;7652,647165602184;0,0;1,0;0,0610781508341374;0,0
89;0,0;0397986;00001000089;11,0;6190,014681166476;0,0;1,0;0,06578919222955458;0,0
90;0,0;0948836;00001000090;25,0;5888,894608952595;0,0;1,0;0,0562574774137158;0,0
91;0,0;0019097;00001000091;31,0;5739,70508001095;0,0;1,0;0,056119867645011874;0,0
92;0,0;0851447;00001000092;9,0;5479,000576351824;0,0;1,0;0,05698313509936515;0,0
93;0,0;0461171;00001000093;32,0;6496,036133723352;0,0;1,0;0,060312279623678244;0,0
94;0,0;0294760;00001000094;23,0;6842,929750936854;0,0;1,0;0,06527561103949345;0,0
95;0,0;0451010;00001000095;1,0;5204,820937057824;0,0;1,0;0,07018874250612034;0,0
96;0,0;0741490;00001000096;31,0;17085,933776518243;0,0;1,0;0,054875065192930915;0,0
97;0,0;0850052;00001000097;8,0;7391,7842196668025;0,0;1,0;0,0603908249454332;0,0
98;0,0;0600752;00001000098;27,0;14729,73044155014;0,0;1,0;0,06848543460251519;0,0
99;0,0;0607727;00001000099;7,0;14839,724623735627;0,0;1,0;0,06927285651367712;0,0
100;0,0;0355678;00001000100;11,0;5640,794776673021;0,0;1,0;0,056646958523414954;0,0
101;0,0;0275942;00001000101;23,0;5461,606064877664;0,0;1,0;0,054135753751008396;0,0
102;0,0;0403611;00001000102;25,0;8789,16030661383;0,0;1,0;0,06227001777142617;0,0
103;0,0;0960786;00001000103;14,0;7833,729314128315;0,0;1,0;0,06469696677305181;0,0
104;0,0;0177187;00001000104;34,0;6103,594784863982;0,0;1,0;0,05795481475273102;0,0
105;0,0;0410897;00001000105;8,0;5100,30948728551;0,0;1,0;0,06150589327623752;0,0
106;0,0;0510461;00001000106;16,0;5175,788368473448;0,0;1,0;0,06949404651904664;0,0
107;0,0;0541603;00001000107;8,0;5164,881741183452;0,0;1,0;0,06393631614481293;0,0
108;0,0;0826959;00001000108;16,0;5365,486543540562;0,0;1,0;0,057472457009936535;0,0
109;0,0;0260849;00001000109;25,0;5545,5682192879085;0,0;1,0;0,06958906576062536;0,0
110;0,0;0651248;00001000110;15,0;5003,011447277775;0,0;1,0;0,06305484893031672;0,0
111;0,0;0000179;00001000111;26,0;5579,517086738163;0,0;1,0;0,05892419731301278;0,0
112;0,0;0592143;00001000112;20,0;5050,692670420646;0,0;1,0;0,053616692807343956;0,0
113;0,0;0134926;00001000113;34,0;8214,019232699387;0,0;1,0;0,06161810717517262;0,0
114;0,0;0891601;00001000114;20,0;5023,26573772604;0,0;1,0;0,058243487965308455;0,0
115;0,0;0193581;00001000115;32,0;5016,495134015994;0,0;1,0;0,05815453042914937;0,0
116;0,0;0443701;00001000116;10,0;5345,8752832069795;0,0;1,0;0,05600424328910302;0,0
117;0,0;0269302;00001000117;6,0;5670,837233567224;0,0;1,0;0,06506577124341287;0,0
118;0,0;0206247;00001000118;9,0;10398,455951319436;0,0;1,0;0,06633618378705591;0,0
119;0,0;0028150;00001000119;19,0;7901,930174544483;0,0;1,0;0,0576986014559801;0,0
120;0,0;0385941;00001000120;11,0;5198,082289209114;0,0;1,0;0,06229423552372973;0,0
121;0,0;0320705;00001000121;32,0;5159,928709954367;0,0;1,0;0,060036591290699236;0,0
122;0,0;0166070;00001000122;10,0;11587,331487326901;0,0;1,0;0,05866901826902834;0,0
123;0,0;0254501;00001000123;2,0;5684,250209622929;0,0;1,0;0,06333432487054799;0,0
124;0,0;0510237;00001000124;17,0;6605,022553966039;0,0;1,0;0,05471384044342041;0,0
125;0,0;0213489;00001000125;15,0;7515,899493435356;0,0;1,0;0,06641264684687079;0,0
126;0,0;0600103;00001000126;16,0;5240,931946803423;0,0;1,0;0,0633486607849577;0,0
127;0,0;0594797;00001000127;17,0;5187,9286919696815;0,0;1,0;0,06297188888060955;0,0
128;0,0;0637203;00001000128;16,0;8235,56348488058;0,0;1,0;0,05319476758794926;0,0
129;0,0;0837346;00001000129;8,0;27355,628904548532;0,0;1,0;0,05988857369516861;0,0
130;0,0;0046242;00001000130;14,0;9412,553653927063;0,0;1,0;0,056974724108599786;0,0
131;0,0;0143528;00001000131;12,0;6846,544280283761;0,0;1,0;0,06582461604375908;0,0
132;0,0;0288530;00001000132;16,0;7807,942825008177;0,0;1,0;0,062103816102683576;0,0
133;0,0;0257672;00001000133;20,0;5003,963842852907;0,0;1,0;0,058283973408368425;0,0
134;0,0;0377669;00001000134;4,0;5887,325630678826;0,0;1,0;0,06540401772353469;0,0
135;0,0;0041135;00001000135;15,0;13203,933419333449;0,0;1,0;0,06569634988882903;0,0
136;0,0;0437281;00001000136;2,0;8030,3472396305815;0,0;1,0;0,06478070753853347;0,0
137;0,0;0755443;00001000137;35,0;5061,119404955726;0,0;1,0;0,05892371927165472;0,0
138;0,0;0349135;00001000138;9,0;5169,457578105707;0,0;1,0;0,05784132631451249;0,0
139;0,0;0903241;00001000139;7,0;5031,165505864742;0,0;1,0;0,05780933996019382;0,0
140;0,0;0209618;00001000140;23,0;5548,554489734112;0,0;1,0;0,05988257494779704;0,0
141;0,0;0132835;00001000141;11,0;5327,414656073652;0,0;1,0;0,212;0,0
142;0,0;0068215;00001000142;28,0;5724,290777044929;0,0;1,0;0,06415938975625038;0,0
143;0,0;0792099;00001000143;14,0;7282,131851369568;0,0;1,0;0,0668122595107481;0,0
144;0,0;0261135;00001000144;7,0;7816,05761683843;0,0;1,0;0,06;0,0
145;0,0;0568185;00001000145;24,0;6211,357839489253;0,0;1,0;0,05994908347521494;0,0
146;0,0;0783868;00001000146;28,0;7489,636834481405;0,0;1,0;0,049343306133059234;0,0
147;0,0;0795817;00001000147;4,0;5131,734719913642;0,0;1,0;0,056297848587451425;0,0
148;0,0;0821842;00001000148;21,0;5064,00742037007;0,0;1,0;0,06666738039517459;0,0
149;0,0;0097873;00001000149;8,0;5372,385525280852;0,0;1,0;0,0583087153587983;0,0
150;0,0;0697903;00001000150;30,0;5014,15350477035;0,0;1,0;0,06327546937317208;0,0
151;0,0;0421913;00001000151;10,0;5204,099103708377;0,0;1,0;0,06;0,0
152;0,0;0139328;00001000152;7,0;5540,710949190695;0,0;1,0;0,06555332758868825;0,0
153;0,0;0317833;00001000153;34,0;5015,96059664067;0,0;1,0;0,05740337788501663;0,0
154;0,0;0656352;00001000154;29,0;5199,255057495628;0,0;1,0;0,05794872955302066;0,0
155;0,0;0600090;00001000155;34,0;6241,660557542214;0,0;1,0;0,05981157957807578;0,0
156;0,0;0497745;00001000156;6,0;5121,452164824972;0,0;1,0;0,06525236013308151;0,0
157;0,0;0501887;00001000157;34,0;5308,721802366232;0,0;1,0;0,0539728142757461;0,0
158;0,0;0178037;00001000158;5,0;5875,779504081749;0,0;1,0;0,060857558078333825;0,0
159;0,0;0888371;00001000159;25,0;5004,761230620925;0,0;1,0;0,061532702685691436;0,0
160;0,0;0579113;00001000160;4,0;5011,902513758837;0,0;1,0;0,06601348931157233;0,0
161;0,0;0110831;00001000161;1,0;7887,14050166105;0,0;1,0;0,05825487165696301;0,0
162;0,0;0069061;00001000162;11,0;5332,182594141362;0,0;1,0;0,059370064822944636;0,0
163;0,0;0365060;00001000163;33,0;5236,04028478294;0,0;1,0;0,05553136864474996;0,0
164;0,0;0836791;00001000164;28,0;5580,072942291114;0,0;1,0;0,053597493922444575;0,0
165;0,0;0739957;00001000165;6,0;5014,812708669874;0,0;1,0;0,057913880130236246;0,0
166;0,0;0487641;00001000166;27,0;5476,042803413;0,0;1,0;0,06174434917433956;0,0
167;0,0;0102156;00001000167;11,0;7137,6366782010355;0,0;1,0;0,06337468715714042;0,0
168;0,0;0915461;00001000168;8,0;5198,33871681048;0,0;1,0;0,05536478374815912;0,0
169;0,0;0655811;00001000169;16,0;5020,067185094739;0,0;1,0;0,061061123725363736;0,0
170;0,0;0051690;00001000170;35,0;9385,102986714319;0,0;1,0;0,062009298882229905;0,0
171;0,0;0192529;00001000171;14,0;5131,709102133504;0,0;1,0;0,05395264441681078;0,0
172;0,0;0542962;00001000172;11,0;8081,783394279699;0,0;1,0;0,05459882638537467;0,0
173;0,0;0422820;00001000173;29,0;30713,016595781297;0,0;1,0;0,06843482757646888;0,0
174;0,0;0941231;00001000174;25,0;5438,57149637117;0,0;1,0;0,05245757266997255;0,0
175;0,0;0018107;00001000175;21,0;5058,930923094936;0,0;1,0;0,05888332341722465;0,0
176;0,0;0862239;00001000176;6,0;6512,237136087564;0,0;1,0;0,06190567581652244;0,0
177;0,0;0338006;00001000177;30,0;5315,211633071459;0,0;1,0;0,060341829198578;0,0
178;0,0;0703391;00001000178;24,0;5411,871273298142;0,0;1,0;0,05594536173594324;0,0
179;0,0;0980761;00001000179;11,0;8874,52325399546;0,0;1,0;0,056795234405876166;0,0
180;0,0;0003359;00001000180;20,0;12052,075770295041;0,0;1,0;0,0626871229942279;0,0
181;0,0;0225786;00001000181;21,0;34817,42483526148;0,0;1,0;0,06464158498121991;0,0
182;0,0;0099701;00001000182;22,0;6259,709680969957;0,0;1,0;0,07347158807556181;0,0
183;0,0;0591418;00001000183;15,0;6340,55787981775;0,0;1,0;0,06156149817874672;0,0
184;0,0;0281934;00001000184;28,0;6810,261579189749;0,0;1,0;0,06707623322530619;0,0
185;0,0;0397419;00001000185;25,0;5530,810653955675;0,0;1,0;0,06213347860091842;0,0
186;0,0;0077146;00001000186;12,0;5023,197107573234;0,0;1,0;0,057477425703797366;0,0
187;0,0;0300670;00001000187;18,0;8148,46612252558;0,0;1,0;0,05821341365798853;0,0
188;0,0;0284833;00001000188;21,0;5012,124230633124;0,0;1,0;0,06843578247534296;0,0
189;0,0;0320156;00001000189;29,0;5448,683454019741;0,0;1,0;0,0681969961536349;0,0
190;0,0;0752123;00001000190;2,0;5053,814049633014;0,0;1,0;0,0655284463873524;0,0
191;0,0;0492066;00001000191;9,0;5940,198160903907;0,0;1,0;0,05828757087983574;0,0
192;0,0;0742978;00001000192;1,0;32097,621854389494;0,0;1,0;0,06736696113938083;0,0
193;0,0;0093475;00001000193;4,0;5292,520643025128;0,0;1,0;0,06375080816178534;0,0
194;0,0;0078235;00001000194;32,0;5257,80701275596;0,0;1,0;0,055503856539641745;0,0
195;0,0;0325954;00001000195;28,0;5149,327786593767;0,0;1,0;0,06536205016631069;0,0
196;0,0;0903753;00001000196;25,0;6575,922226317011;0,0;1,0;0,06;0,0
197;0,0;0186368;00001000197;20,0;6584,032681079438;0,0;1,0;0,05807947366072604;0,0
198;0,0;0109201;00001000198;16,0;5409,503731768616;0,0;1,0;0,05832457934986924;0,0
199;0,0;0401190;00001000199;9,0;5001,825104364951;0,0;1,0;0,0655515203810276;0,0
200;0,0;0018475;00001000200;19,0;5124,818262801198;0,0;1,0;0,0663627125551681;0,0
201;0,0;0675004;00001000201;12,0;5037,764776998561;0,0;1,0;0,05624845474733698;0,0
202;0,0;0999703;00001000202;9,0;9710,503302371233;0,0;1,0;0,06513425625001189;0,0
203;0,0;0821239;00001000203;19,0;5876,4452142285845;0,0;1,0;0,058961842105342055;0,0
204;0,0;0683195;00001000204;18,0;5869,732127649719;0,0;1,0;0,06;0,0
205;0,0;0474025;00001000205;1,0;5005,199539310799;0,0;1,0;0,0655782062701145;0,0
206;0,0;0551683;00001000206;3,0;5210,303430601586;0,0;1,0;0,057344271670992604;0,0
207;0,0;0090375;00001000207;25,0;5211,026636911393;0,0;1,0;0,06635188604881549;0,0
208;0,0;0492438;00001000208;34,0;5052,662156260032;0,0;1,0;0,05942453101061287;0,0
209;0,0;0052636;00001000209;8,0;5034,755974500778;0,0;1,0;0,056568263397162706;0,0
210;0,0;0908891;00001000210;2,0;5081,798528981572;0,0;1,0;0,06340723649126662;0,0
211;0,0;0327434;00001000211;32,0;12060,570052097068;0,0;1,0;0,058416691934171504;0,0
212;0,0;0461242;00001000212;21,0;5891,142723738483;0,0;1,0;0,058056793887172144;0,0
213;0,0;0099157;00001000213;6,0;5167,482225497821;0,0;1,0;0,059812065128701644;0,0
214;0,0;0467783;00001000214;15,0;5077,8421707567395;0,0;1,0;0,05745630988456876;0,0
215;0,0;0749143;00001000215;33,0;5032,470790042793;0,0;1,0;0,05294745527231601;0,0
216;0,0;0373928;00001000216;6,0;7211,402306055599;0,0;1,0;0,05833551658406334;0,0
217;0,0;0434513;00001000217;26,0;6865,533827605287;0,0;1,0;0,06128123682688345;0,0
218;0,0;0794743;00001000218;12,0;5328,886408907319;0,0;1,0;0,06150438934263056;0,0
219;0,0;0050840;00001000219;24,0;5592,677618195154;0,0;1,0;0,062145975969883624;0,0
220;0,0;0126725;00001000220;13,0;5254,189184115622;0,0;1,0;0,06378028861758214;0,0
221;0,0;0034466;00001000221;19,0;5378,33296869628;0,0;1,0;0,05399581300759896;0,0
222;0,0;0267253;00001000222;10,0;5045,746574302789;0,0;1,0;0,06629559885947182;0,0
223;0,0;0213462;00001000223;14,0;5138,963699036737;0,0;1,0;0,06323643670350756;0,0
224;0,0;0798467;00001000224;31,0;5332,192313575632;0,0;1,0;0,054842725289427185;0,0
225;0,0;0923649;00001000225;33,0;5292,515657527578;0,0;1,0;0,05982156051627212;0,0
226;0,0;0025627;00001000226;24,0;5004,766194304893;0,0;1,0;0,059661008731793766;0,0
227;0,0;0024073;00001000227;34,0;6007,766577231242;0,0;1,0;0,06051001186257364;0,0
228;0,0;0741883;00001000228;8,0;5267,809475407534;0,0;1,0;0,06;0,0
229;0,0;0688095;00001000229;24,0;8256,343491102456;0,0;1,0;0,061718216815747885;0,0
230;0,0;0062142;00001000230;2,0;7190,929709804492;0,0;1,0;0,053525974299956466;0,0
231;0,0;0556629;00001000231;22,0;5039,286129084507;0,0;1,0;0,05993007791471055;0,0
232;0,0;0144307;00001000232;13,0;7635,3798011472;0,0;1,0;0,0632296283515658;0,0
233;0,0;0198579;00001000233;22,0;7280,129532254549;0,0;1,0;0,06199294733472116;0,0
234;0,0;0492178;00001000234;2,0;5092,892824547295;0,0;1,0;0,06599293386842922;0,0
235;0,0;0852313;00001000235;16,0;5098,961319001998;0,0;1,0;0,053711831549071956;0,0
236;0,0;0729941;00001000236;19,0;6106,554366457731;0,0;1,0;0,05886276717620003;0,0
237;0,0;0798876;00001000237;22,0;5632,497928517163;0,0;1,0;0,056182693058050126;0,0
238;0,0;0004691;00001000238;26,0;5239,654300121877;0,0;1,0;0,05712583084011828;0,0
239;0,0;0511460;00001000239;3,0;5362,650031979267;0,0;1,0;0,06;0,0
240;0,0;0426800;00001000240;13,0;5979,528310450056;0,0;1,0;0,0606191380623754;0,0
241;0,0;0302220;00001000241;5,0;6585,599260340547;0,0;1,0;0,05730302890220562;0,0
242;0,0;0559717;00001000242;9,0;5089,517624777569;0,0;1,0;0,05835322888563468;0,0
243;0,0;0278691;00001000243;16,0;5776,1217313869;0,0;1,0;0,06256123764258582;0,0
244;0,0;0164300;00001000244;22,0;8300,968671468034;0,0;1,0;0,06145286516583576;0,0
245;0,0;0711962;00001000245;26,0;5251,973727670105;0,0;1,0;0,052363069722524566;0,0
246;0,0;0283219;00001000246;14,0;14648,276930197577;0,0;1,0;0,05323557396532739;0,0
247;0,0;0051774;00001000247;15,0;5607,153856485581;0,0;1,0;0,0569519829517719;0,0
248;0,0;0534140;00001000248;6,0;24820,167735493036;0,0;1,0;0,05878598121298682;0,0
249;0,0;0833202;00001000249;12,0;5420,54546280405;0,0;1,0;0,056032525645131684;0,0
250;0,0;0670855;00001000250;17,0;5171,700506210935;0,0;1,0;0,0593077867590035;0,0
251;0,0;0488010;00001000251;27,0;5033,415168374692;0,0;1,0;0,055759884409946336;0,0
252;0,0;0864839;00001000252;3,0;6762,477239612948;0,0;1,0;0,06322577412074887;0,0
253;0,0;0591973;00001000253;28,0;5357,376833085165;0,0;1,0;0,05849069009987326;0,0
254;0,0;0061217;00001000254;30,0;12913,401563503725;0,0;1,0;0,05765320816927771;0,0
255;0,0;0426091;00001000255;12,0;5174,000103150094;0,0;1,0;0,054658535367570135;0,0
256;0,0;0858448;00001000256;26,0;5562,864833353967;0,0;1,0;0,06481302878213781;0,0
257;0,0;0238247;00001000257;9,0;5116,351770224602;0,0;1,0;0,05368709049665356;0,0
258;0,0;0974812;00001000258;22,0;5105,854596272388;0,0;1,0;0,06628436794486656;0,0
259;0,0;0972396;00001000259;25,0;5309,537729260188;0,0;1,0;0,06283464980658461;0,0
260;0,0;0581665;00001000260;19,0;5886,866897470007;0,0;1,0;0,06472884743642257;0,0
261;0,0;0770490;00001000261;35,0;5449,922982261411;0,0;1,0;0,062139162997156126;0,0
262;0,0;0377507;00001000262;29,0;5968,705165345263;0,0;1,0;0,05612013880897918;0,0
263;0,0;0939508;00001000263;14,0;5648,319472624884;0,0;1,0;0,05614516244071349;0,0
264;0,0;0273810;00001000264;12,0;6863,126351391395;0,0;1,0;0,05347537659760234;0,0
265;0,0;0332184;00001000265;3,0;5575,914194957633;0,0;1,0;0,05305122098343377;0,0
266;0,0;0276091;00001000266;24,0;5131,082394657684;0,0;1,0;0,06281950745069993;0,0
267;0,0;0607465;00001000267;4,0;5328,619251502822;0,0;1,0;0,056482464612589385;0,0
268;0,0;0025129;00001000268;18,0;5812,214523155846;0,0;1,0;0,06114137085610315;0,0
269;0,0;0580354;00001000269;21,0;6124,66389508735;0,0;1,0;0,06761733075186879;0,0
270;0,0;0374575;00001000270;35,0;5752,135896725708;0,0;1,0;0,05340234468537998;0,0
271;0,0;0615786;00001000271;3,0;6894,910090898699;0,0;1,0;0,060748194805563885;0,0
272;0,0;0014085;00001000272;20,0;7216,433225300195;0,0;1,0;0,05809601291650175;0,0
273;0,0;0289714;00001000273;29,0;5043,732454345023;0,0;1,0;0,06;0,0
274;0,0;0922452;00001000274;14,0;6682,070760868472;0,0;1,0;0,06158943740265785;0,0
275;0,0;0945363;00001000275;15,0;5171,44452608914;0,0;1,0;0,056758810694917124;0,0
276;0,0;0241053;00001000276;24,0;5168,589118713413;0,0;1,0;0,053649882823182296;0,0
277;0,0;0410449;00001000277;19,0;5150,422797382744;0,0;1,0;0,05939525123401294;0,0
278;0,0;0186722;00001000278;4,0;5827,450739854309;0,0;1,0;0,06457456737639888;0,0
279;0,0;0765425;00001000279;19,0;5458,4064564143555;0,0;1,0;0,06437499007559631;0,0
280;0,0;0948520;00001000280;33,0;6079,3521290788085;0,0;1,0;0,0637014913175167;0,0
281;0,0;0522515;00001000281;12,0;15773,669323210868;0,0;1,0;0,05579092953125791;0,0
282;0,0;0121545;00001000282;8,0;5214,765087662216;0,0;1,0;0,06;0,0
283;0,0;0664459;00001000283;26,0;6032,419010312934;0,0;1,0;0,06573789384756736;0,0
284;0,0;0207957;00001000284;6,0;5018,813653665507;0,0;1,0;0,06869684093302385;0,0
285;0,0;0954847;00001000285;18,0;5498,319236873785;0,0;1,0;0,06415282082912566;0,0
286;0,0;0117165;00001000286;11,0;9442,1071635395;0,0;1,0;0,04827418781008051;0,0
287;0,0;0678520;00001000287;2,0;5401,3096404061625;0,0;1,0;0,05702255124295077;0,0
288;0,0;0242416;00001000288;5,0;5077,985795815331;0,0;1,0;0,05088184711492481;0,0
289;0,0;0821755;00001000289;30,0;5040,657883839266;0,0;1,0;0,06350827194789598;0,0
290;0,0;0991447;00001000290;17,0;5145,279222519775;0,0;1,0;0,05886532963102815;0,0
