ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso;pgto
0,0;0202202;00001000134;4,0;5436,807170308214;0,0;1,0;0,06297003586285004;0,0;0,0
0,0;0755720;00001000135;3,0;5351,309964967754;0,0;1,0;0,06179943152270305;0,0;0,0
0,0;0624785;00001000136;25,0;5114,627959368106;0,0;1,0;0,05912233981076265;0,0;0,0
0,0;0248531;00001000137;34,0;14268,400516263713;0,0;1,0;0,058128964802974206;0,0;0,0
0,0;0541121;00001000138;5,0;5045,040059269003;0,0;1,0;0,059334818064344694;0,0;0,0
0,0;0642871;00001000139;17,0;5058,865526020725;0,0;1,0;0,06328971320339478;0,0;0,0
0,0;0495413;00001000140;9,0;5694,473180941789;0,0;1,0;0,056308042008962576;0,0;0,0
0,0;0909453;00001000141;21,0;5309,273247425592;0,0;1,0;0,06130867318051268;0,0;0,0
0,0;0590177;00001000142;1,0;47942,05148866343;0,0;1,0;0,06676712103341921;0,0;0,0
0,0;0270160;00001000143;31,0;5546,6467310145035;0,0;1,0;0,05304951326698914;0,0;0,0
0,0;0634834;00001000144;15,0;11287,567479572788;0,0;1,0;0,06835204797899638;0,0;0,0
0,0;0046813;00001000145;10,0;5644,944848830732;0,0;1,0;0,060277767687114556;0,0;0,0
0,0;0366698;00001000146;27,0;5219,753718581979;0,0;1,0;0,054829375631781224;0,0;0,0
0,0;0480843;00001000147;11,0;8699,676873667288;0,0;1,0;0,055936975206344705;0,0;0,0
0,0;0649677;00001000148;28,0;5019,5833725873945;0,0;1,0;0,06605107033356969;0,0;0,0
0,0;0644524;00001000149;12,0;8641,729707762737;0,0;1,0;0,059127684983886375;0,0;0,0
0,0;0549721;00001000150;31,0;5324,056409351006;0,0;1,0;0,05461052148906654;0,0;0,0
0,0;0128929;00001000151;3,0;5162,513829197;0,0;1,0;0,057448954422749714;0,0;0,0
0,0;0800922;00001000152;25,0;5068,53404477359;0,0;1,0;0,06807662665915942;0,0;0,0
0,0;0986399;00001000153;5,0;5362,853695907136;0,0;1,0;0,06259069368041822;0,0;0,0
0,0;0046070;00001000154;5,0;5784,895025645611;0,0;1,0;0,07379307326637921;0,0;0,0
0,0;0459067;00001000155;7,0;8148,704547549791;0,0;1,0;0,056577875927343244;0,0;0,0
0,0;0605936;00001000156;32,0;5484,480082886212;0,0;1,0;0,05696012948519899;0,0;0,0
0,0;0645288;00001000157;16,0;5291,233161211429;0,0;1,0;0,05648759578044818;0,0;0,0
0,0;0309753;00001000158;10,0;5382,986440305944;0,0;1,0;0,059009509261589294;0,0;0,0
0,0;0256035;00001000159;16,0;5503,383120512245;0,0;1,0;0,05922312170813796;0,0;0,0
0,0;0038941;00001000160;10,0;5143,285192142069;0,0;1,0;0,0526383002248554;0,0;0,0
0,0;0985443;00001000161;22,0;5030,511049286537;0,0;1,0;0,06864720289912497;0,0;0,0
0,0;0714109;00001000162;33,0;5516,599189480212;0,0;1,0;0,056628021915623;0,0;0,0
0,0;0396635;00001000163;32,0;5033,600574442143;0,0;1,0;0,06740476764620164;0,0;0,0
0,0;0593648;00001000164;30,0;5077,398680644481;0,0;1,0;0,05421506417097085;0,0;0,0
0,0;0908445;00001000165;30,0;9872,28395655271;0,0;1,0;0,05802284847329946;0,0;0,0
0,0;0512480;00001000166;24,0;5016,911676537342;0,0;1,0;0,05394521890104304;0,0;0,0
0,0;0929629;00001000167;6,0;7331,063334682407;0,0;1,0;0,05891160114650193;0,0;0,0
0,0;0570558;00001000168;21,0;58786,9211666035;0,0;1,0;0,060361977514777225;0,0;0,0
0,0;0876724;00001000169;22,0;5058,289184590313;0,0;1,0;0,06737338526456622;0,0;0,0
0,0;0027800;00001000170;35,0;5256,464651241;0,0;1,0;0,06072309298396207;0,0;0,0
0,0;0914879;00001000171;1,0;5222,456172887686;0,0;1,0;0,06554115160036812;0,0;0,0
0,0;0325089;00001000172;33,0;5481,853164036336;0,0;1,0;0,06289272387880901;0,0;0,0
0,0;0873324;00001000173;15,0;5413,481306039329;0,0;1,0;0,05369719425956588;0,0;0,0
0,0;0988850;00001000174;18,0;5228,878001148961;0,0;1,0;0,06441493707539121;0,0;0,0
0,0;0768035;00001000175;27,0;6684,306956304911;0,0;1,0;0,05653587898786185;0,0;0,0
0,0;0077374;00001000176;31,0;5955,106933104197;0,0;1,0;0,059795761133459614;0,0;0,0
0,0;0949428;00001000177;17,0;5280,884113688;0,0;1,0;0,06313628207348002;0,0;0,0
0,0;0532361;00001000178;32,0;8006,696512785138;0,0;1,0;0,0693325518072315;0,0;0,0
0,0;0816407;00001000179;20,0;5142,523458775805;0,0;1,0;0,06303815587928815;0,0;0,0
0,0;0952299;00001000180;7,0;7140,322884937071;0,0;1,0;0,06826789990461402;0,0;0,0
0,0;0044574;00001000181;22,0;5294,443754524827;0,0;1,0;0,05718132920628981;0,0;0,0
0,0;0397499;00001000182;1,0;9141,681889780808;0,0;1,0;0,06465483424721524;0,0;0,0
0,0;0934932;00001000183;7,0;5148,16600021671;0,0;1,0;0,0668462734225603;0,0;0,0
0,0;0652466;00001000184;1,0;6880,925412356479;0,0;1,0;0,06176068268822305;0,0;0,0
0,0;0296823;00001000185;4,0;5017,374336634469;0,0;1,0;0,04917599351678606;0,0;0,0
0,0;0088768;00001000186;15,0;5354,322031753331;0,0;1,0;0,06531492199553252;0,0;0,0
0,0;0323201;00001000187;20,0;5377,937533662523;0,0;1,0;0,056118092632114196;0,0;0,0
0,0;0236407;00001000188;13,0;5630,224127289507;0,0;1,0;0,05578425394237455;0,0;0,0
0,0;0031423;00001000189;21,0;5207,689811567862;0,0;1,0;0,05858184504263448;0,0;0,0
0,0;0042551;00001000190;29,0;6003,817939747235;0,0;1,0;0,06616466264749025;0,0;0,0
0,0;0294186;00001000191;32,0;5153,712546719673;0,0;1,0;0,0630214328596671;0,0;0,0
0,0;0543544;00001000192;28,0;5161,981436898371;0,0;1,0;0,061722682865058665;0,0;0,0
0,0;0368425;00001000193;14,0;5661,918330212231;0,0;1,0;0,05744708213280827;0,0;0,0
0,0;0595022;00001000194;14,0;5049,753440857779;0,0;1,0;0,06585148516105914;0,0;0,0
0,0;0685566;00001000195;16,0;5956,834888980226;0,0;1,0;0,06701436033482866;0,0;0,0
0,0;0288822;00001000196;19,0;7470,428543384821;0,0;1,0;0,051675952336767104;0,0;0,0
0,0;0491638;00001000197;13,0;5546,248144305819;0,0;1,0;0,05983242543887164;0,0;0,0
0,0;0274967;00001000198;13,0;5962,035948845642;0,0;1,0;0,05188226631784294;0,0;0,0
0,0;0342365;00001000199;28,0;5169,6720255085165;0,0;1,0;0,058200497005071655;0,0;0,0
0,0;0235530;00001000200;32,0;5487,472710104365;0,0;1,0;0,057754334104486556;0,0;0,0
0,0;0477507;00001000201;18,0;6957,580824099115;0,0;1,0;0,055686772860600614;0,0;0,0
0,0;0167904;00001000202;2,0;5185,604624326841;0,0;1,0;0,0626647407108107;0,0;0,0
0,0;0298342;00001000203;15,0;5247,759406539718;0,0;1,0;0,05307481523124888;0,0;0,0
0,0;0455065;00001000204;35,0;5545,681271863389;0,0;1,0;0,05360344121260462;0,0;0,0
0,0;0129002;00001000205;31,0;7187,013838452282;0,0;1,0;0,06012684983037669;0,0;0,0
0,0;0769667;00001000206;6,0;5641,432783756495;0,0;1,0;0,05137798455989277;0,0;0,0
0,0;0747298;00001000207;33,0;8372,561389511386;0,0;1,0;0,0653207932772652;0,0;0,0
0,0;0360831;00001000208;27,0;5676,908656537132;0,0;1,0;0,059087468082625175;0,0;0,0
0,0;0907039;00001000209;7,0;5102,229748340615;0,0;1,0;0,0633224874007756;0,0;0,0
0,0;0614074;00001000210;23,0;5208,511425975187;0,0;1,0;0,06097638295003071;0,0;0,0
0,0;0186083;00001000211;17,0;8163,402912211267;0,0;1,0;0,05774946162600413;0,0;0,0
0,0;0666128;00001000212;9,0;5154,451495537684;0,0;1,0;0,05973009436196858;0,0;0,0
0,0;0739964;00001000213;35,0;5235,3124570519385;0,0;1,0;0,05424044762263784;0,0;0,0
0,0;0420409;00001000214;4,0;5265,866939894311;0,0;1,0;0,06214297260587884;0,0;0,0
0,0;0915934;00001000215;30,0;5008,7552454339575;0,0;1,0;0,05983761526017812;0,0;0,0
0,0;0237948;00001000216;22,0;5334,589557785809;0,0;1,0;0,05842838507508871;0,0;0,0
0,0;0702855;00001000217;16,0;5318,555623376663;0,0;1,0;0,05608651088622599;0,0;0,0
0,0;0754763;00001000218;18,0;5473,507147617138;0,0;1,0;0,056576594824934406;0,0;0,0
0,0;0687095;00001000219;8,0;5252,274429762213;0,0;1,0;0,06291773467397427;0,0;0,0
0,0;0737673;00001000220;17,0;16784,770583742356;0,0;1,0;0,060061013714241725;0,0;0,0
0,0;0851191;00001000221;34,0;5060,062329265536;0,0;1,0;0,0598864596157498;0,0;0,0
0,0;0814739;00001000222;32,0;5592,341142633216;0,0;1,0;0,056713741934166555;0,0;0,0
0,0;0826803;00001000223;27,0;5036,416337729869;0,0;1,0;0,05443742714145453;0,0;0,0
0,0;0384908;00001000224;31,0;5056,980326234151;0,0;1,0;0,06215932032411355;0,0;0,0
0,0;0238622;00001000225;34,0;5056,2791138031425;0,0;1,0;0,06340320457670026;0,0;0,0
0,0;0857502;00001000226;5,0;6261,0797675187805;0,0;1,0;0,057353227254376124;0,0;0,0
0,0;0858541;00001000227;29,0;5938,4825809245895;0,0;1,0;0,053603010971416606;0,0;0,0
0,0;0981266;00001000228;15,0;5679,353157811622;0,0;1,0;0,051405293848247914;0,0;0,0
0,0;0781118;00001000229;18,0;5015,741109933207;0,0;1,0;0,05518779447622049;0,0;0,0
0,0;0058027;00001000230;3,0;8255,430987220852;0,0;1,0;0,058545348102742464;0,0;0,0
0,0;0106509;00001000231;24,0;5131,714411283665;0,0;1,0;0,05930964213272371;0,0;0,0
0,0;0089147;00001000232;32,0;5399,428281911627;0,0;1,0;0,04980328184584562;0,0;0,0
0,0;0245978;00001000233;11,0;34517,429944219846;0,0;1,0;0,06506353792270896;0,0;0,0
0,0;0014881;00001000234;30,0;5080,2462934118;0,0;1,0;0,06585612195866629;0,0;0,0
0,0;0028633;00001000235;16,0;5101,851704689825;0,0;1,0;0,061285473916530504;0,0;0,0
0,0;0869956;00001000236;34,0;9481,3904139337;0,0;1,0;0,058763243760555424;0,0;0,0
0,0;0289726;00001000237;20,0;5079,416823710159;0,0;1,0;0,0660464345175762;0,0;0,0
0,0;0273520;00001000238;17,0;5169,709617168404;0,0;1,0;0,058068879635081935;0,0;0,0
0,0;0110849;00001000239;21,0;5067,415438175214;0,0;1,0;0,055750235789368205;0,0;0,0
0,0;0719519;00001000240;4,0;13124,466357186364;0,0;1,0;0,06246034859812291;0,0;0,0
0,0;0141775;00001000241;9,0;6331,511818143767;0,0;1,0;0,056500098072365806;0,0;0,0
0,0;0705714;00001000242;24,0;5028,424703617601;0,0;1,0;0,05595948967081955;0,0;0,0
0,0;0078977;00001000243;12,0;13289,627382400788;0,0;1,0;0,06065150464424014;0,0;0,0
0,0;0939939;00001000244;19,0;5770,859325719835;0,0;1,0;0,05701241631254433;0,0;0,0
0,0;0667932;00001000245;12,0;5158,510521641854;0,0;1,0;0,06279126805701801;0,0;0,0
0,0;0564747;00001000246;21,0;5640,082740974633;0,0;1,0;0,04871200251849375;0,0;0,0
0,0;0233495;00001000247;34,0;5175,441313540425;0,0;1,0;0,0629990704017149;0,0;0,0
0,0;0510140;00001000248;1,0;5197,572596839298;0,0;1,0;0,05382455049514974;0,0;0,0
0,0;0681407;00001000249;22,0;5021,474818849618;0,0;1,0;0,06015537536378847;0,0;0,0
0,0;0896876;00001000250;17,0;5122,0300423233;0,0;1,0;0,05506707399559666;0,0;0,0
0,0;0914021;00001000251;13,0;5064,314480400668;0,0;1,0;0,05214909918590335;0,0;0,0
0,0;0183378;00001000252;29,0;5383,909423730552;0,0;1,0;0,05325227220526348;0,0;0,0
0,0;0945865;00001000253;11,0;6318,321996169635;0,0;1,0;0,06553324855129918;0,0;0,0
0,0;0077288;00001000254;3,0;5111,619383841404;0,0;1,0;0,05668681761910472;0,0;0,0
0,0;0949546;00001000255;21,0;6782,69148477834;0,0;1,0;0,05182380099796832;0,0;0,0
0,0;0039737;00001000256;33,0;5236,198663716836;0,0;1,0;0,05926272654835608;0,0;0,0
0,0;0268933;00001000257;27,0;5430,889710449497;0,0;1,0;0,0697815347063312;0,0;0,0
0,0;0235370;00001000258;21,0;5581,624375330545;0,0;1,0;0,05729339192053864;0,0;0,0
0,0;0988559;00001000259;4,0;8230,175403191923;0,0;1,0;0,0643272485378559;0,0;0,0
0,0;0539758;00001000260;16,0;5639,5632521215375;0,0;1,0;0,059601616942693066;0,0;0,0
0,0;0556255;00001000261;26,0;5088,873280320208;0,0;1,0;0,05989050081860175;0,0;0,0
0,0;0742482;00001000262;24,0;5114,31800335932;0,0;1,0;0,06224410312646687;0,0;0,0
0,0;0564344;00001000263;29,0;6243,296349543781;0,0;1,0;0,06696854413184063;0,0;0,0
0,0;0081094;00001000264;12,0;5117,725671355348;0,0;1,0;0,04902076486694536;0,0;0,0
0,0;0322989;00001000265;19,0;5003,036667554891;0,0;1,0;0,056277076600026066;0,0;0,0
0,0;0775788;00001000266;1,0;5190,716587027283;0,0;1,0;0,05178903216211765;0,0;0,0
0,0;0514269;00001000267;32,0;5044,935499046249;0,0;1,0;0,0581217136821282;0,0;0,0
0,0;0238036;00001000268;23,0;5008,219600472903;0,0;1,0;0,0520729747609159;0,0;0,0
0,0;0335646;00001000269;6,0;5627,803627991269;0,0;1,0;0,04912082894991818;0,0;0,0
0,0;0705931;00001000270;17,0;5013,219681275927;0,0;1,0;0,06018757253237154;0,0;0,0
0,0;0025580;00001000271;3,0;7995,943165652953;0,0;1,0;0,06954051220436912;0,0;0,0
0,0;0438111;00001000272;21,0;11018,961277750572;0,0;1,0;0,06411661744755233;0,0;0,0
0,0;0832034;00001000273;9,0;5428,4797739211745;0,0;1,0;0,06472800626269262;0,0;0,0
0,0;0968523;00001000274;7,0;7912,5366525820245;0,0;1,0;0,05545531322122678;0,0;0,0
0,0;0430191;00001000275;9,0;5153,446218474393;0,0;1,0;0,05436850644381242;0,0;0,0
0,0;0470394;00001000276;17,0;5248,992784515268;0,0;1,0;0,06639854508770196;0,0;0,0
0,0;0158595;00001000277;18,0;6629,960612862153;0,0;1,0;0,05500526872998943;0,0;0,0
